midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_d'Rabbi_Yishmael	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma.	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Otzar_Midrashim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Sefer_HaYashar	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifra	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Tanna_debei_Eliyahu_Zuta	midrash.Vayikra_Rabbah	midrash.Yalkut_Shimoni_on_Nach	midrash.Yalkut_Shimoni_on_Torah	text
0	1	0	0	1	0	0	0	0	0	1	0	0	4	4	9	0	0	0	4	0	2	0	1	7	0	0	5	3	0	1	28	3	צוארך וג' אלא מה שיר וג' שלמה אמר והוא תולה אותון בחד שתימצא לומ' כל מעשיו שלאותו האיש משולשין היו שלש מלת עלך שלמה מעלה הראשונה כי הוא דזה בבל עבר הנהר שנמה ושלמה ה היה מושל בכל הממלבו' השלישי וישב שלמה על כסא ײ למלך וג' או יצחק איפשר לבשר ודם לישב ול כסא ײ אותו שכת' בו כורסייה שדיבין דינור וגלגיל דנור ות יאומ' וישב שלמה על כסא ײ שולט מסוף העלם ועד סופו כך היה ישלמ' שולט מסוף העולם ועד סופו מה כסאײי דן בלא עדים ובלא חחראה כך היה שלמ' דן בלא עדים ובלא התראה הם
4	1	0	0	0	2	0	3	0	0	0	0	0	2	7	2	0	2	2	0	0	0	0	0	9	0	2	2	0	0	0	19	4	אז תבנ תבאנה שתי שים זונות אל המלך ותברנה לפני המלך רבא אמ' רוחות היו ורבנן אמרין יבמות היו ר' סימון ר' יהושע בן לוי אמ' זונות ממש היו והוציא את דינם בלא דין ובלא התראה שלש ירידות הללו -' ירד בתחילה משלי שלמ' בן וו מלך ישר' חזר להיות מלד בירושלם שנ' אני קהלת הייתי מלך בירושלם חזר להיוה מלד בתוד ביתו שנ' הנה מטתו של שלמ' ששים גיבורים סביב לה כולם אחוזי חרב וג' מפחד בלילות שהיה מתפח מן הרוחות שלשה עולמות ראה ר' יודן ור' נחמיה ר' אדן אומ' מלך הדיוט מלך עשיר עני עשיר חכם טפש
0	0	0	0	0	0	0	8	0	0	0	0	1	3	4	0	0	0	0	0	0	1	0	0	4	0	1	1	1	0	3	11	6	חכם ומה טעם את הכל ראיתי בימי הבלי נ' יש צדיק אובד בנדקו ויש רשע מאבד ברעתו לית בר אנש מתני אנק אננקי דידיה אלא בשעת רוחיה ורבוו אמרי מלך הדיוט עשיר עני חכם טיפש ומה טעם אני קהלת הייתי מלך בירושל וג' הוינא וכדו ליה אנא שלש מדירות עבר לא ירבה לו ושים לא ירבה לו סוסים לא ירבה לו כסף וזהב הרבה מ סוסים מניין ויהי לשלמה ארבעים אלף אורות סוסים למרכבו וג' הרבה לו כסף וזהב ומניין ויתן שלמ' הכסף בירושלם כאבנים ולא נגנבות א"ר יודה בר חנינה אבני שמונה עשר אמות אבני עשר אמות הרבה לו
2	1	0	0	0	2	1	0	0	0	0	0	0	2	7	1	0	2	0	0	0	1	0	0	6	0	1	5	0	0	0	7	2	נשים מניין דכת' והמלך שלמה אהב נשים נכריות וג' מן הגוים אשר אמר ײ לבני ל ישר' בהם וג' א"ר חננא ברד אחי רבי אומ' אומ' משום לא תתחנן בם ר' שמעון בן יוחי אומ' לאהבה ממש לזונותר' יוסי בר' לפותא אמ' לא חייבין לקרבן לגיירין תחת כנפי השכינה ר' אליע' בנו של ר' יוסי הגלילי כת' איגם אותו החטיא הנש הנמצאות או חנינה ר' יהרשוע ור' שמעון בן יוחי ור אליעז בנו של ר' יוסי הגלי' שלשתן אמרו דבר אחד ר' יוסי בן חלפתא פליג תליתיהון ר' סטנין נזדוגו ויקם ייהים שטן לשלמ' את הדר האדומי ור' ויקם אלהים
6	1	0	0	0	1	0	6	0	0	0	0	0	0	3	2	0	3	1	0	0	1	0	0	6	0	0	1	0	0	0	53	3	שטן את רזון בן אלידע ויהי שטן לישר' כל ימי שלמה ג' משלוה אמ' משלי שלמה בן דוד גם אלה משלי שלמה בו חכם ישמח אב וג' הבלים אמ' הכל אחד הרלים תרי תלתא ג' שמות נקראו לו ו יהידיה קהלת ושלמ' ר' יהושע בן לוי שבעה אגור בן יקא למואל אתיאל שמ' בר' רב יצחק עיקרי ותינטיה שלהם שלהם שלשה ידידיה קהלת שלמה ר' יהושע' בן לוי מודה ר' שמואל בר' נחמן באילין ארבעתיה אלא שנתבנה בהם והוצרכו להזרש אגור שאגר דברי תורה יקא שהקיא דברי תורה כספל הזה שהוא מתמלא כן שעתו ומתפנה בן שעתו למואל שנאם לאל
0	0	0	0	0	1	0	4	0	0	0	0	0	1	6	0	0	0	1	0	0	1	0	0	8	0	0	3	0	0	0	37	0	יכול אני לחרבות ולא לחטא אתיאל ואוכל ג' ספרים כת שלמה משלי קהלת משלי שיר השירים איזה מהן כתב תחילה ר' חייא רבא אמ' משלי כתב תחילה ואחרכך שיר השירים ואחרכך קהלת מייתי לה ר' חייא רבא מן הדין קריא וידבר שלשת אלפים זה משל זה סער משלי ויהי שירו חמשה אלף זה שיר השירים קהרת בסוף אמרה מתניתיו דר' חייא רבא פלגא על שמועתיה מתניתה אמרה בן שלשתן כתב באחד ושמועותיה אמרה כל אחו ואחד כתב בפני עצמו תני ר' חייא רבה רק לעת זקנת שלמ' שמדד על הק' ואמ' שלמ' וג' ר' אוור אנתן אמ' שיר השירים כתב
0	1	0	0	0	0	0	1	0	0	0	0	0	3	11	1	0	5	2	1	0	0	0	0	20	0	1	0	0	0	0	40	6	תחילה ואחר בך משלי מייתי לה ר' יונתן מזרך כשאדם נער אומר דבר זמר הנדיל אומ' זברי משל הזקין אומ' דברי חבלים ר' חוני דר' חמא אמ' הכל מודים קהלת בסוף אר אלעזר בר' אובינא בשם ר' חייא אמ' וידבר שלשת אלפים משל משל וחמשה טעמים על כל משל ומשל וזה משלו אין כת' אלא ויהי שירו של משל טעמי דמילתא א"ר שמואל בר' נחמן חזרנו על כל ש' ספר משלות ולא מצאינו כת' בו אלף ושמווה מאות וחמשה עשר פסוקין ואת אומר שלשת אלפים משל אלא איו לת פסוק ופסהוק שאין בו שנים שלשה טעמים כגון נזם זהב וחלי
0	0	0	0	0	2	1	1	0	0	0	0	1	1	5	3	0	0	0	0	0	0	0	2	18	0	1	1	0	0	0	14	4	כתם אשה יפח וסרת טעם או תחיוג אל תעמד אין יצורך לומר שלא תשב אל תשב אין צריך לומר שלא תדבר תנינן א"ר עקיבא לא נחלק אדם מישר' וג' ר' אלעזר בן עזריה עבד ליה מתל אחד שהולך סאה של חיטין לנחתום אמ' הוציא לי ממנה קמח סלית לי ממנה סלת והוציא לי קלוסקין אחר בך מכל חכמתו של שלמ' לאסלית אלא שיר השירים לישר' זיד השירים השרבח שבשירים והמעולה שבשירים ונזמר שירים ושבח למי שעשאנו שירים בעו' הכמא דאת אמ' והילילו שירות היכל שבחוי דאת היבלה נזמר שירים ושבח מי שהוא עתיד לעשותינו שארים בעולם היך מה דאת אמ'
0	2	0	0	0	0	0	0	0	0	0	0	0	4	11	1	0	0	0	1	0	0	0	0	21	0	0	3	0	0	0	18	10	ײ בדד ינחנו ואין עמו אל נכר ר' חנן אמ' משום ר' אחא בשם ר' שמעון נזמר שיר ושבה למי שהוא עתיד להשרות עלינו רוח הקדש ונאמ' לפניו שירים הרבה בכל השרים או הן מקלסן בשירות משה הוא מ' מקלסן ייד ירביכהו על במתי ארץ בשירת הים הן מקלסין אתו זהאלי ואנוהו ברם הכא הוא מקלסן והיו מקלסן הוא מתקום הנך יפה רעיתי והן מקלסין אותו הנך יפה דודי אף נעים ר' פנחס בשם ר' חנן דציפורין אמ' שיר כפול ר' סימון אמ' כפול ומכופל ר' לוי אמ' כנגד שנות אבות ועשרת הדברות נאמרה אם תאמר אית בהן יתרצא מהן
1	1	0	0	0	1	1	1	0	0	1	0	0	0	7	0	0	4	0	0	0	0	0	1	18	0	0	0	1	0	2	19	5	שני רעבון שאינן עולות מו המניין ר' ידן ור' לוי בשם ר' יוחנ' כל מקום שנ' במגילה במלך שלמה כשלמה הכת' מדבר ורבנן אמרין כל מקום שנ' במגילה הזו במלך שלמ' שהשלום שלו הכת' מדבר במלך סתם בכנסת ישר' הכת' מדבר ישקני מנשקו' פוהו והיבן נאמרח ר' חננא בר' פפא אמ' בים נאמרה לסוסתי בר' יהודה בר' סימון אומ' בסיני נאמר' שיר השירים שיר השירים השיר שאמרו אותה ישרים בספיני הא כמה דאת אמ' יצפון לישר' תושיה וג' ר' יינ יצחק בים נאמרה שיר השירים שאמרו אותה שרים על הים היך מה דאת אמ' קזמו שרים אחר נוגנים תני בשם
3	0	0	0	0	1	0	0	0	0	0	0	0	5	6	3	0	0	2	0	1	15	0	0	17	0	1	0	1	0	2	17	5	ר' נתן הק' אמ' שיר השירים שיר למלך שהשלום שלו רבן גמוליאל מלאכי השרת אמ' שיר השירים שיר שאמרו אותה שרים של מעלה ר' יוחנן אמ' בסיני נאמרה ישקני ר' מאיר אמ' באהל מועד נאמ' ר אחנ' אמ' בסיני ואמרה ישקני מייתי לה מהדין קרייה ורי צפון ובאי תמן הפחי גני יזלו בשמיו וג' עורי צפון זו עולה שנשחטת בצפון ובאי תימן אילו שלמי' שנשחטים בדרום הפיחיגני זה אהל מועד ידלו בשמיו זו קטרת ירא דודי לגנו זו שכינה ויאכל פי מגדאו אילו הקרבנות ורבו אמרי' בבית עולמים נאמ' רבנן מייתין לה מהדין קרייה עורי צפוןו ובאי תימן וג' עורי
2	0	0	0	0	1	1	0	1	0	0	1	1	6	4	0	0	0	1	0	0	11	0	0	18	0	1	0	1	0	2	11	6	צפון ו עולה שנשחט בצפון תימן אילו שלמים שנשחטין בצפון בדרו הפיחי גני זה בית עולמים אלו בשמיו זו קטרת יבא דודי לגנו זו שכינה ויאכל פרי מגדים אילו הקרבנות ורבנו אמ' שלם בבית עולמים נאמרה א"ר אחא אפיריון ורבנו עבדין לה פתיח ויהי ביום כלות משה על דעתיה דד חנינא בר' פפא דהוא אמ' בים נאמרה ישרה עלינו רוח הקדש ונאמר לפני שיר על דעתיה דרבן גמליאל דא' מלאכי השרת אמרוה יתן לנו מה שנתן לבני על דעתיה דר' מאיר דהוא אמ' באהל מועד נאמר אוריד לי אש ויקבל קרננותיו על דעתיה דר' יוח' והוא אמ' בסיני נאמרה אציא
0	1	0	1	0	2	0	3	0	0	0	0	0	3	5	1	0	4	0	0	0	1	0	0	20	0	1	5	0	0	0	37	10	לי נשיות מתוך פיו ישקוי מנשיקות א"ר יוחנ' מלאך היה אוצא לפניכל דיבור ודיבור ומחזיר על אחד ואחד מישר' ואומ' לו מקבל את עליך את הדבר הזה כה וכך מצות יש בו כך וכך קלין וחמורין יש בו כך וכך גזירת שווה יש בוכך ורך עונשין יש בו כך ורך שכ יש בו ואומ' הן וחוזר ואומ' לו מקבל אה עליך אלוהותו של הק' ואומ' לו הן הן מיד נשקו אל פי הה"ד אתה הראת לדעת כי ײ הוא האלהים וג' עו ידי שליה ורבנן אמרין הזיבו עצמו היה מחזיר על אחד כל אחד ואחד ואמ' לו מקבל את עליך
0	1	0	0	0	4	0	0	0	0	0	0	0	6	11	3	0	0	1	0	0	0	0	2	14	0	1	4	0	0	0	22	3	את הדברים הז כך וכך מצות יש בו כך וכך קלין וחמורין יש בו כך וכך גזירות שוות יש בו כך וכך עונשין יש בו כך וכך מתן שכר יש בו ואומר לו הן וחוזר ואומ לו מקבל את עליך אלהותו של הק' אומ' לו הן מיד היה נושקו על פיו פן תשכח דאת הדברים את ראו עיניך על הדברים שמדברות שמעו ישר' מפי הק' אנכי לא יהיה לך שמעו ישר' מפי חגבורה ר' יהושע בשם ר' לוי אמ' בטעמיהון ורבנן אחר כל חדברות כתיב את דבר אתה עמנו ונשמעה מה עבד ליה ר' יהושע בן לוי פלו אלא שאין
0	0	0	0	0	2	0	3	0	0	1	0	0	10	6	0	0	1	10	0	0	0	0	1	10	0	2	4	0	0	0	6	3	מוקדם ומאוחר בתורה או אינם או דבר אתה עמנו ונשמעה אלא לאחד שנים או שלשה או שלשה דברות ר' עזריה ור' נחמיה ור' יהודה בר' סימון ר' ב סימון בשם ר' יהושע בן לוי תפס שיטתיה אמ' כתיב תורה צוה לנו משה מורשה קהילת יעקב כל התורה כולה שש מאות ושלש טעשרה מצות מניין תורה עולה שש מאות ואחת עשרה מצות דב עמנו משה ברם אנכי לא יהיהלך ולא דבר עמנו משה כיצד יצא דיבורו מפי הק' ר' שמעוו בן יוי ר' שמעון הדיבור היה אייא מימנו שלהק לשמאלו של הק' והק' מקבלו בימינו חקקו שליש וחוז ומקיף מימינם שלישר'
1	0	0	0	0	3	0	0	0	0	0	0	0	1	11	0	0	1	1	2	0	0	0	0	5	0	1	3	0	0	0	4	4	לשמאלו שלה הק' מקבלו בימינו חקקו על הלוח קול ײ חוצב להבות אש ורבנין אמרין וי יש שמאל למעלן והלא כל ימין ימינך ײ נאדרי בכח ימיך ימינד תרעץ אויב אלא הדיב' היה אצא ממינו של חק' לשמאלו של הק' ו ישר' וחוזר ומקיף מניין מימין של ישר' לימינו של הק' והק' מקבלו בימין חקקו על הלוח קול ײ חוצב להבות אש א"ר ברכיה ל שנה לר ליר' חלבו הדיבור עצמו היה מתחקק מאלא כשהיה נחקק היה קולו הולך מסוף העולם ועד סופו הה"ד קול ײ חיצב אמרת ליה והכת' רתובים באצבע אלהים אמ' ליה חונקיה סכות למחנקיה אמרת ליה
0	1	1	1	0	1	0	0	1	0	0	0	0	8	5	1	0	4	0	0	0	0	0	1	18	0	0	3	1	0	2	9	6	ולמה כתובים באצבע' אלהים אמ' לי בתלמיד שהוא טתב ודבר מיישב על ידו ר' יוחנ' אמ' לפתר קרייה בישר' לפני הר סיני למלך שהיה מבקש ליקח אשה בת טבלים אאגניסים שלח אצל השליה אמרה לו שפחו אני איני כדי לשפחתי אלא רצוני לשמוע מפיו והיה אותו השליח פניו שוחקות וסיחתיו אינם נשמעות לו והמלך שהיה פקח אמ' זה שפניו שוחקות דומה שקיבלה עליו וסיחותיו אינם נשמ לו דומה שאמרה רצוני לשמע מפיו כך כת' וישב משה את דררי העם אל לײ מה ת"ל ויגד משה את דברי חעם אל ײ - מה ת"ל ו אלא לפי שנ' הנה אנכי בא
