Tanakh.Commentary.Abarbanel	Tanakh.Commentary.Bekhor_Shor	Tanakh.Commentary.Chizkuni	Tanakh.Commentary.Daat_Zkenim	Tanakh.Commentary.Ibn_Ezra	Tanakh.Commentary.Paaneach_Raza	Tanakh.Commentary.Radak	Tanakh.Commentary.Ralbag	Tanakh.Commentary.Ramban	Tanakh.Commentary.Rashbam	Tanakh.Commentary.Rashi	Tanakh.Commentary.Rosh	bavli	midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai.Additions	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Vayikra_Rabbah	minor_tractate.Avot_D'Rabbi_Natan	minor_tractate.Tractate_Derekh_Eretz_Rabbah	minor_tractate.Tractate_Kallah_Rabbati	minor_tractate.Tractate_Soferim	mishnah	tosefta	yerushalmi	text
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	והוא גרה שאינה מגדלת את הצדיקים ולא דייה שאינה מגדלת את הצדיקים אלא שהורות
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	אותם שנא קצפתי על עמי  זהר עקיבא וחביריו  למה נמשלה זוהאומה לחזיר  שעתיד
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	הבה להחזיר עליהם מדת הדין  כיצד הבה מוציא כרוז לעתיד לבוא ואומ כל מי שעוסק
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	במצוה יבאויטול שכרה  אז באים הגוים ואומרי תן לנו שכרינו שאנחנו עשינו מצוה
0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	אמ להם הבה כלמי שלא אכל חזיר ושהצים ורמשים יבא ויטול שברן באותה שעה הם
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	כוטלין אפופסין שלהם שנא אוכלי בשר החזיר השקץ והעכבר  חדו יסופו נאם יי
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	ולמה נקרא שמו חזיר שמחזרת עטרה לבעליה  ההד ועלו מושיעים בהר ציון לשפוט
0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	את הר עשו  והיה יי למלך וגו  תם  ויךבר יי אל משה לאמר  אשה כי
0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	תזריע  ובום השמני ימול בשר שרלתו  זשה מי יתנני
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	כי רחי קדם כימי אלוה ישמרני  הפסוק הזה איוב אמרו אימתי בשעה שבאו עליו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הייסורין אמ מי יתעי כירחי קדם ולואי שהייתי כאותן הימים שהייתי במעי אמי 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	כימי אלה ישמרני  מלמד שהוולד משתמר במעי אמו  בהלו נרו עלי ראשי לאור ואלך
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	חשך  מבאן אתה למד שהאורה מאירה לת ינוק כשהוא במעי אמו כאשר הייתי במעי
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמי  בסוד אלוה עלי אה לי  מדבר בתינוק כשם שה תונוק מלוכלך במעי אמו כך האדם
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מלוכלך בעונות והצרות באות עליו באותה שעה אד הוא אומ מי יתעי כירחיקדם 
0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ועליו אמ איוב ולואי היו לי אותן הימים שאני יוצא ממעי אמי מלא רירין ומלא דם והן
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מחבבין אותי  וכן מנהג כל אשה שתלד מחבבין אותו הולד וכל שכן אם הוא זכר הוי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	אומ אשה כית זריע וילדה זכר  דא אשה כי תחריע אם קדמה האשה יולדת ובר 
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	קדם האיש יולדת נקבה  אמ ר איבו מעשה נסים עשה הבה  תינוק הזה אדם שהוא
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	נתון בבת הסוהר יום אחד נפשו מפרכסת אבל התינוק הזה נתון כמעי אמו ט חדשי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	והבה משמרו  ורבו אמרו מעשה נסים עשה הבה עם האדם הזה  אדם שהוא יושב
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	באמבטי יום אחד אין נפשו מנושבת עליו  והתינוק הזה נתון במעי אמוטו חדשים
2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ואיו נפשו קטטה עליו למה שהבה עושה עמו מעשה נסים  ועל זה אמ איוב אשא
0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	דעי למרחוק  אמר יהודה בר סימון שתי ירכותיה של אשה נעשין כשתי אבנים בד
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ביריאבה כח בשהיא יולדת ומנין שכן כתי וראיתן על האבנים  אמ ר מאיר מעשה
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	נס עשה הבה עם התינוק הזה כי צדעד שלא היתה האשה מעוברת היתה מושכת דמי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	וכשהיא יולדת הדמים מסתלקת לשדים ונעשה חלב והתינוק יונק מהן  אמ ר אבא
0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	דר בהנא בנוהג שבעולם בהמה זודדיה נתון במקום רחמה והונלד יונק במקום רחמק 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	והאשה הזו דדיה נתון במקום כבוד והוגלד יונק במקום כבוד  דא הבה מה מהלכת
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	והוולד כבוץ בתוך מעיה והאשה הולכת זקופה והולד במעיה והבה משמר אותו לכך
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	נאמ אשה כיתוריע  ובמלאת ימי טהרה לבן או לבת תביא כבש כן שנתו לעולה  למה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	היא מביאה קרבן אמרו רבו ה פעיות האשה פועה בשעה שהיא יושבת על משבר היצ וט
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	למיתה הא לחיים  וכיון שהצרות מקיפות אותה היא נודרת שאיני מכירה מעכשו את אישי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	2	לפי מבאה קרבן שנא ככש בן שנתו לעולה  דא תן חלק לשבעה וגם לשמונה  תן חלק
0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	לשבעה אלו שבעת ימינדה  וגם לשמונה אלו שמונת ימי המילה  אמ הבה אם שמרתי ימי
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	נדה אני נותן לך בן שאתה מל לשמונה שנא וביום השמיני ימול  וכיום קשמיני אין כתי
0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	שיוציא הוצאות על המי לה יבוא וראה כמה ישראל חביכין את המצות כדי לשמור אר
0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	את המצות ומשמח בהם  אמ הבה אתם משמרין את המצות ותשמחו בהן אני מוסיף לכם
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שמחה שנא ויספו ענוים ביי שמחה מוה ששאל טורנוס הרשע את ר עקיב
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	ואמר לו אי מעשים נאים של הבה או של בשר ודם אמ לו של כשר ודם נאים 
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	אמ לו עורנוס רופוס הם השמים והארץ יכול אדם לשות כיוצא בהם  אמ לו ר עקיבא לא
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	תאמר לי בדבר שהוא למעלן מן הבריות שאין שולטין עליו אלא אמור דברים מצויין בבני
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	אדם  אמ לו למה אתם מולים  אמ לו הייתי יודע שעל דבר זה אתה שואלני ולכך הקדמתי
1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ואמרתי לך שמעשה בני אדם נאים משל הבה  הביא לו ר עקיבא שבולים וקלוסקאות
1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמ אלו מעשה הבה ואלו מעשה בני אדם  אמ לו אין אלו נאים ותר מן השבולים  אמ לו
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	טורנוס אם הוא חפץ במילה למה אינו יוצא הוולד מהול ממעי אמו  אמ לו ר עקיבא
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ולמה שוררו יצא עמו והוא תלו  בבטנו ואמו חותכו ומה שאתה אומ למה שאינו
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יוצא מהול לפי שלא נתן הבה את המצות לישראל אלא לשרף אותם בהם לכך אמ דוד עה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	11	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	כל אמרת אלוה צרופה מגן הוא לכל החוסים בו  איום ונורא הוא  זה נבוכד נצאר
2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	דכתי ביה ואתה אמרת בלבבך השמים אעלה  ממנו משפטו ושאתו יצא  זה אויל
1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מדולך  אמ רבו כשנטרד נבובדנצר כמושכתו ומן אושא לך טרדין וכו כל אותן הימי
0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	היה אויל מדורך אשמש החתיו כשחזר למלכותו חבשו לו בביתש האסורין וכל מישנחם
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	בבית הא סוהן על ידו אינו יוצא עד יום מותו שנא אסיריו לא פתח ביתה  כשמת נבובדש
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	בקשו להמלך לאיל מדורך ונכנסו עליו להמליכו ולא קבל מהם  אמ להם אויל מד ורך
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	ברא שונה שמעתי לכם ולפי נחבשתי  ועכשו איני שומע לכם שמא חי הוא ויעמד ויה רגוי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	ממדו על נבובדנצר ובררוהו מקברו והוציאוהו וראה אותו שהוא מת לקיים מה שנאמ
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	ואתה השלכת מקבקי כנצר נתעב  יתברך ויתעלה שמו של הבה שברא עולמו בחסד
0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	וברחמים וצוה על האדם לבקש ממנו רחמיו  בוא גראה שלא כמדת בשר ודם מדותיו שלה
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	שאם חטא אדם לחבירן ומלבין פניו ברכם יקח אנשים טובים משבניו וילך לם ייסו שיתרצה
0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	לו וחבירו אינו רוצה להתרצות לו אלא אומר לפני מי שעשה לו ההלכנה לפניהם את רצה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	עמך  והבה אינוכן כשחוטא האדם הבה מפייסוו שיחזור בתשובה שנא קרו עמכם
0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	דכרים ושובו אל יי  ואם הוא חוטא בסתר אין רוצה הבה לגלות לו עונו שנא במקום
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	אשר ישחטו את העולה ישחטו את האשם  והבה אינו רוצה להדע אחד מכריותיו אלא
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	הוכיחם בדברים ואם ישובו הרי טוב ואם לאו ייסרם בממונם ובנגעים בביתם שנאמ
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	ונתתי נגע צרעת בבית ארץ אחוזתכם  אם ישוב הריטוב ואם לאו אכה אותם בלבושם
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שנא והבגד כי יהיה בו כגע צרעת בבגד צמר אובבגד פשתים והראה אל הכהן  אם ישובו
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הריטוב ואם לאו אכה אותם כעורם שנא כגע צרעת כי תהיה באדם והובא אל הכהן  אם
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ישובו הריטוב ואם לאו ממית אותם  ראו כמה מרחם הבה על ברותיו קודם שלא
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ימיתם ייסרם בכמה ייסורין שאתם שומעין כדי שישובו בתשובה ולא יהיו מיורשי גהינ
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לפי ישחוב עלינו לתת עינינו ולכנו במצות הבה ולעשות מעשים טוכים כילא יועור
0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לאבם אלא צדקה ומעשים טובים שייטב בעיני יי  כמו שאמ שלמה המלך עה וצדקה
0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	ותציל ממות רל ממיתה משננה שלא תעשה לחיי העולם הבא  יש לשאול על ידי מה הנגעי
1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	באים  התשובה על ירי הזנות  וכן את מוצא ברושלם על יב שהיו שטופין בזנות לכך
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לקו בצרעת  מה כתי שם יען כי גבהו בנות ציון ותלכנה נטויות גרון ומשקרות עינים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הילוך וטפוף תלכנה  מה עשה הבה הלקה שלרעת שנא וספח יי קדקד בנות ביון ואין
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ספח אלא צרעת שנא ולשאת ולספחת ולכהרת  דא אדם כי יהיה בעור בשרו שאת או
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ספחת או בהרת הכתו מדבר כד מלכות שהיו שונאין את ישראל  שאת  זו מלכות
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בבל  שנא ונשאתי המשל הזה על מלך בבל  ספחת זומלכות מדי שהיה חמן הרשע 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מספחעם אחשורש להשמיד את היהודים  בהרת זו מלכות יון שהית מבהרת על ישר
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ואומרת כלמי שיש לו שור יחקה על קרן השור אין לו חלק באלהיי ישראל ואם לאו גוזרין
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	עליו בורינה  והיה בעור בשרו לנוע צרעת זו אלכות אדום הרשעה שהבה מלקה אותם
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	כרעת ואת השור שלה שכן כתי מדוע נסמף אבירך לאנמד כי יי הדפו  ולעולם
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	הבא הבה יושב בדין על מלכות הרשעה ואומ לה למה הייתי משתעבדת בבני והיא אומרת
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	לא אתה הוא שמסרת אותי והבה אומ לה בשביל שמסרתי אותם בידך לא שמתלהם רסמים
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	עלזקץ הבבדת עולך מאד  זהר עקיבא שישעבדיה בו המלכות מה שאין סוף  דא אדם כי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	היה בעוו בשרו  זשה מיפלג לשטף תעלה  מוורה בכהן אחד שהיה רואה את הנגעי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מטוה ידו בקש לבאת לחוצה לארץ  קרא לאשתו אמ לה בשביל שבני אדם
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	רגילין לבא אצלי לראות את הנגעים קשה עלי לבאת אליהם אלא בואי ואני מלמדך שתהא
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	רואה את הנגעים ואמ לה אם ראיתי שערו שיכש המעין שלו תהיא  ודעת שלקה לפי שכל
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שער ושער ברא לו הבה מעין בפני עלמו שיהא שותה ממנו אתה שאתה בן אדם כמה שערות
