line_text	mishnah	bavli	tosefta	minor_tractate	midrash_tannaitic	midrash_amoraic	yerushalmi
גם בנו דבר המקל ולא הנחתי לבא אעל בעוי  גם אהרן אחי כמו	0	0	0	0	0	0	1
כן ואתה למה זה עשית הלא לא יטה לך המקו שלא ליגע	0	1	0	0	0	0	0
באשתך  ואף אהרן הכהן גדול נגע בו ידו של מקום שנ ויחר	0	1	0	0	0	0	0
אף ײײ  ואהרן נתרפא מיד ומרים לאחר שבעה  וכן תמצא	0	1	0	0	0	0	0
בנחש הקדמוני  שנטרע על שאמ לשו הרע על בוראו  אר	0	0	0	0	0	2	0
יהושוע מה אמ כי יודע ילהים  אמ לחוה כל אומן שונא בני	0	0	0	0	0	2	0
אומנותו  וברא את עולמו באילן זה שאכלו תחלה  אף אתם	0	0	0	0	0	2	0
אכלו ממנו ותהיו אוכלים יכולים לבראות עולם כמהו  אל	0	0	0	0	0	3	0
המקו אתם ספרתם לשון הרע סופך שתלקה שנ ויאמר ﭏהי	0	0	0	0	0	2	0
ﭏהים לנחש במה איררו בצרעת  וכתי כי צרעת ממארת	0	0	0	0	0	2	0
אר ישבב הסלעים של נחש היא צרעתו  ולא עוד אלא שכל	0	1	0	0	0	0	0
בעלי מומין מתרפאין לעולם הבא וזהנחש אינו מתרפא	0	1	0	0	0	0	0
א ידלג כאיל פסח  וכתי אז תפקחנה עיני עורים  אבל הנחש אינו	0	0	0	0	0	4	0
מתרפא לעולם שנ יסכר פי דוברי שקר  והוא הוריד מיתה	0	0	0	0	0	4	0
וצער לכל מיני בשר ועפר רמה ותוליעה  וכל זה גרם ל הרע	0	0	0	0	0	4	0
א ם ישך נחש בלא לחש  לעתיד לבא מתקבינים כל החאת	0	3	0	0	0	0	0
ובאים אצל הנחש  ואו ארידורס ואוכל ואב טורף ואוכל ואת	0	3	0	0	0	0	0
מה הנאה ישלך בנשיכתך וזהו דכת מה יתרון לבעל הלשון	0	4	0	0	0	0	0
א רבעה נטרדו ונדחפו מן העולם על ידי דבור פיהם וירדו	0	2	0	0	0	0	0
לגיהנם  בלעם לדואג ואחיתופל וגחזי  בלעם  על ידי	0	2	0	0	0	0	0
שונו נטרד שנ מן ארם צחני מן הרמתים הייתי ממחיצ	2	0	0	0	0	0	0
אבות הייתי ונחני בלק ודרקני לגיהנם  ואין נחני אלא גהנם	0	0	0	0	0	0	2
שנ בן אדם נחה וגל  דואג על לשתושטרד  אימתי בשעה	0	1	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
שאצרח חד לות עיר הכהנים לאהמלך הכהן  והרניש שאל ועפס	0	1	0	0	0	0	0
כל עבדיו  ואמ להם יפה אתם עושים שדוד עושה כל מה שהו	0	0	0	0	0	0	1
מנקש ואין אחד מכם גולה את אדני שנ כי קשרתם כולכם	0	0	0	0	0	0	1
התחיל דואג לספר לשון הרע שנ ויען דואג האדומי והואנינב	0	0	1	0	0	0	0
על עבדיו ועו ידו נהרגו שמנים וחמשה כהנים נשאי אפוד	0	1	0	0	0	0	0
ואחימלך כהן גדול ואת כל העיר וחרבו את נוב  וכן אחיתו פל על	0	1	0	0	0	0	0
לשונו נטרד  ואעג דעסיק בתורה בעיכנא בתורה דעסיק אגוני	0	0	0	0	0	1	0
מגנא מגש אצולי לא מציל כדאי בסוטה פ היה נוטל  ו כן גחוי	0	1	0	0	0	0	0
על לשונו נטרד  בשעה שנצטרע נעמן ונתרפא על ידי אלישע	0	1	0	0	0	0	0
התחיל נעמן ליתן לגחזי כסף וזהב ובגדים ודרונות ונדבק בו	0	1	0	0	0	0	0
צרעת נפמן  ולמה לפי על לא ידבק בידך מאומה מן החרם	0	4	0	0	0	0	0
ונעמן מלך ארם עובד עז  וכתי לא תניא תועבה אל ביתך  וכן	0	4	0	0	0	0	0
ברית כרותה שהנגעים באים על לשון הרע  ורוח הקודש	0	4	0	0	0	0	0
צווחת  ואו אל תתן את פיך לחטיא את בשרך להלקות את גופך	0	0	0	4	0	0	0
ואל תאמר לפני המלך כי שגגה היא שכל דיבור ודבור שיצא	0	7	0	0	0	0	0
מפיך בין טוב בין רע נכתבים בספר בין שוגג בין מזיד שנ אז נדב	0	7	0	0	0	0	0
יראי ײ איש אל רעהו  וכן כתי למה יקצף הילהים על קולך  ובאמת	0	7	0	0	0	0	0
הידים והרגלים והעינים וכל הגוף לוקה על ידי הלשון  אמ	0	3	0	0	0	0	0
ונא כיצד הצרעת בא  אם שימש איש עם אשתו בימ	0	3	0	0	0	0	0
נדותה  הבנים לוקין בצרעת  כיצד שימש ביום ראשון לנידות	0	0	0	0	0	1	0
הוולד לוקה לעשר שנים  שימש עמה ביום שיני הוולד לוקה	0	0	0	0	1	0	0
שנים  ביום ג לל שנים באום ד למ שנים  ביום ה לנ שנים	0	0	0	0	0	0	1
באם ו לפ שנים  ביום ז לע שנים  כביכול אין המזות הללו	0	2	0	0	0	0	0
משלי  כבר העדתי לך ואמרתי זאת תהיה תרת המצורע	0	2	0	0	0	0	0
אל תתן את פיך לחטיא בשרך בלשון נקי דברה תורה אם	0	0	0	3	0	0	0
אמרה אשתך נדה אנכי אל תתן את גופך ותגע בה  ואל	0	0	0	3	0	0	0
תאמר לפני המלאך הממונה על ההראו צורת הולד שוגג היי	0	3	0	0	0	0	0
הייתי לא הייתי יודע שהיא נדה  למה יקצף הﭏהים על קולך	0	3	0	0	0	0	0
וחבל את מעשה ידיד אילו הבנים שלוקין בצרעת  וצע בפר	0	5	0	0	0	0	0
בפרשי דריש פר מצורע לפי שהנגעים באים על לשון הרע	0	4	0	0	0	0	0
שהוא מעשה פטיט כלומ פטפוטי דברים לפיכך הוזקקו לטהר	0	3	0	0	0	0	0
צפרים שמפטפטין תמיד ביצפצפי קול  שנו רותען	0	3	0	0	0	0	0
	0	0	0	0	0	0	0
שלש עשרה דברים נגעים באים  אעל לשון הרע שקשה	0	3	0	0	0	0	0
לשון הרע משפיכות דמים  ובגעים באים כדאמ לעﭏ ממרים	0	5	0	0	0	0	0
ב על עז  בשעה שעשו ישר אות העגו לקו בצרעת שנ כי	0	5	0	0	0	0	0
פרעה אהרן  וכתי במצורע  ראשו יהיה פרוע  ג על קללת	0	2	0	0	0	0	0
השם מגלית  שנ ברו לכם איש  ואין איש אלא המקום  שנ ײ	0	0	0	0	0	3	0
איש מלחמה  וכתי היום יסגירך  ואין סגירה אלא צרעת	0	2	0	0	0	0	0
והסגירו הכהן  ד  על גילוי עריות  דכ וספח ײ יות קדקד ואין	0	0	0	0	0	2	0
זה אלאנגע שנ לשאת ולספחת  ה  על הגשבות שנ וכא אל	0	0	0	0	0	2	0
הגנב  ו על שבועת שוא ש אל בית הנשבע ואיזהו דבר שהעיני	0	2	0	0	0	0	0
והאבנים לוקין הוי או זה בית המנוגע דכ ונתן את הבית  ד	0	1	0	0	0	0	0
על ערות שקר שנ אלה ﭏהיך ישר אשר העלוך ולקו בצרעת	0	1	0	0	0	0	0
שנ וישלחו מן המחנה  ח על הדין המקלקל את הדין	0	0	0	0	0	2	0
ואין פרחתאלא צרעת שנ אם פרח תפרח	0	0	0	0	0	3	0
הנתק  ט על הנכנס בתחים שאינו שלו  מעזיה שנכנס בת	0	0	0	0	0	5	0
נתחום של כהונה והצרעת פרחה במצחו  ײ על המשלח	0	0	0	0	0	4	0
מדנים בין אחים שנ ונגע ײ פרעה על שנטל שרה מאברהם	0	0	0	0	0	3	0
יא על עין הרע  אר יצחק עינו רעה של אדם להשא יו את	0	0	0	0	0	3	0
חפציו  אדם הולך ואו לו השאילני מגלך השאילני קרדומך זהו	0	0	0	0	0	0	1
או אין לי מה המקו עושה מלקה את  ביתו ונופל או שורף	0	0	0	0	0	0	1
ורואים את הכל  יב  על גסי הרוח  מנעמן שהיה גס רוח	0	1	0	0	0	0	0
יג  על האומר לחבירו שאין בו שכן אתה מוצא במשה רבי	0	0	0	0	0	0	1
על אשר אמ זהם לא יאמינו לי ואמ לו המקו הם מאמינים בני	0	1	0	0	0	0	0
מאמיצים דכתי ויאמינו העם ביײ  בני מאמינים בני אברהם	0	3	0	0	0	0	0
דכ והאמין בײ  ולכך עתיד אתה ללקות שהחושד בכשרים	0	3	0	0	0	0	0
לוקה בגופו  וכת שמר פיו ולשונו שומר מצרה נפשן  אל	0	3	0	0	0	0	0
תקרי מצרה אלא מצרעת  ק שה לשון הרע  שאין אדם	0	3	0	0	0	0	0
מוציא מפיו עד שהוא כופר בעיקר שנ אשר אמרו ללשו	0	0	0	0	0	0	3
בביכל המקו צוה על לשון הרע שנ מי יקום לי עם מרעים	0	0	0	0	0	0	3
מי אכל בהם  גיהנם יעמד בהם וגהנם צווחת אף אני איני	0	0	0	0	0	5	0
יכול לעמוד  אמ המקום אני למעלה והוא למטה אני זורק	0	0	0	0	0	4	0
עליהם חיצים וגחלים מלמטה שנ חיצי גבור שנונים  אמ	0	0	0	0	0	3	0
המקום לישר רצונכם לימלט מגיהנם רחקו עצמיכם מלעון	0	0	0	0	0	2	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
הרע ותוכו לעולם הזה ולעולם הבא  שנ מי האיש החפין חיים	0	0	0	0	0	2	0
וגוי נצור לשונך מרע מי קשה המכה בחרב או המכה נחין	0	0	0	0	0	4	0
המכה בחרב אינו מכה חבירו אלא קרוב אצלו  והמכה בחץ	0	0	0	0	0	7	0
אינו כן אלא זורק החין ומכה חבירו ככל שהו לכך נמשלו מספרי	0	0	0	0	0	8	0
לשון הרע לחץ ש חץ שחוט לשונם  ראו כמה קשה מחלו	0	0	0	0	0	4	0
לשון הרע שהוא קשה משפיכות דמים  ומגלוי עריות זכ	0	0	0	0	0	4	0
ואיך אעשה הרעה הגבולה  ועל כתי אנא חטא העם הזה	0	0	0	0	0	4	0
ח טאה גדולה  ואל יכרתיי כל שפתי חלקות לשון מדברת גזו	0	0	0	0	0	0	7
נדולות  וכתי מות וחיים ביד לשון  אמ הלשון הואיל וניתן	0	0	0	0	0	0	7
לי רשות הרצי או כל מה שאריצה לדבר  ככה הזהירה אותך תורה	0	0	0	0	0	4	0
נצר לשונך מרע שמא תאמר מה אתה מחסר כי אם משתכר	0	0	0	0	5	0	0
ורוח הקודש צווחת ואו שומר פיו ולשונו שומר מצרה נפשו	0	0	0	0	0	3	0
מות זחיים ביד לשון  הכל תלוי בלשון  זכה לחיים לא זכה	0	0	0	0	0	6	0
עוסק אדם בתורה בלשונו נעשה לו סם חיים שהתורה עץ	0	0	0	0	0	4	0
חיים למחדיקים בה מנוחתו של לשון הרע שנ מרפא לשון עץ	0	0	0	0	0	5	0
חיים  עוסק אדם בלשון הרע מתחייב מיתה שקשה לשון	0	0	0	0	0	4	0
הרע שהוא שופך דמים שההורג אינו הורג אלא אחת  והמספ	0	0	0	0	0	7	0
הורג שלשה הוא ושומעו ושלוחו  וכן על לשון הרע של דואג	0	0	0	0	0	7	0
יהרג דואג האומר ושואל השומעו ואחימלך ששלחו לשם	0	0	0	0	0	4	0
דא מות וחיים ביד לשון  מ עשה במלך פרס שחלה ואמרו	0	0	0	0	0	3	0
לו הרופאים אין לך רפואה עד שיביאו לך חלב לביאה  ענה אחד	0	0	0	0	0	10	0
מהם ואמ אני אביא לך  תע לי עשרה עזים הלך לגוב אראת	0	0	0	0	0	12	0
ומצא שם לביאה אחת מניקה גוריה  יום ראשון עמד לה	0	0	0	0	0	11	0
מרחוק והשליך לה עז אחת ואכלה  יום שיני קרב והשליך לה	0	0	0	0	0	6	0
אחרת עשה כן עד שהיה הוא עצמו משדק עמהם ולקח	0	0	0	0	0	7	0
מן החלב כרצונו והלך ושב  בחיני הדרך ראה בחלום שהיו	0	0	0	0	0	6	0
כל אבריו מתריזין עם זה וזה כנגד זה  הרגלים אומ אני מלך	0	0	0	0	0	5	0
שאין בכל האברים דומין לי  אם לא הלכנן לא לקחנ זה מן	0	0	0	0	0	4	0
החלב לרפא המלך  וכן אמרו הידים  וכן העינים  ענתה	0	2	0	0	0	0	0
הלשון ואמרה אין בכל האיברים דומין לי אם לא אמרתי	0	2	0	0	0	0	0
הזבר מי היה עושה  השיבו כל האברים אין לך כי אם	0	0	0	0	0	2	0
הלא אתה אשב במקום חשך ואפלה ואין בך עצם  ענה	0	0	0	0	0	2	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
הלשון ואמ היום הזה תשאמרו שאני מלך ושוטר ומושל עליכם	0	0	0	0	0	4	0
שמע האיש והקיץ מחלומו  ושמר את הדברים והלך לו עד	0	0	0	0	0	5	0
המלך ואמ אדוני המלך הילך חלב כלבתא  קצף המלך וצוה לתלותו	0	0	0	0	0	7	0
כשהיה הולך לצלוב התחילו כל האברים לירתע ולבכות  אמ הלשו	0	0	0	0	0	6	0
הלא אמרתי אמש שאין אתם מצילים עצמיכם  אמרו לו האיברי	0	0	0	0	0	9	0
הצילוני ואתה תמשול בנו ונהיה לך לעבדים לעולם  אמ לתולין	0	0	0	0	0	3	0
השיבוני אל המלך כי טעיתי ואיניל וארפאהו  השיבוהו אל המלך	0	0	0	0	0	4	0
אל ומה איכפת לך ותהי לך לרפואה  ועוד לביאה כלבתא קורין לה	0	0	0	0	0	4	0
לקח ממנו וניסהו ונתרפא  אמרו לו כל האברים הולכים אחר הפה	0	0	0	0	0	4	0
וניצולו כולם  הרי לך חיים ומות ביד לשון  דא חיים ומות ביד	0	0	0	0	0	2	0
לשון מי גרם לדוד שזכה לחיי העולם הבא פיו שאמ והודה	0	0	0	0	0	3	0
חטאתי  חונינו ﭏהים כחסדך  הרב כבסני מעוני ומחטאתי	0	0	0	0	0	4	0
תטהרני  דא מות וחיים ביד לשון מות מכאן וחיים מכאן  וכן	0	0	0	0	0	4	0
היה בן סירא או הא לפניו גחלת  נפח בה בערה  רקקבה כבתה	0	0	0	0	0	4	0
אר חייא בר אבא היה רג או לטבי עבדו פוק זבין לי צנא ביש יא	0	0	0	0	0	5	0
מן שוקא נפק ואייתי ליה לישן  אל לא כך אמרתי לך אלא	0	0	0	0	0	4	0
פוק זבין ואייתי לי צנא טבא מן שוקא  אייתי ליה לישן אל מאי	0	0	0	0	0	3	0
האי אל מיציה בישא ומציה טבא כשהוא טב לית טב מיניה	0	0	0	0	0	3	0
כשהוא ביש לית ביש מיניה  ר עשה סעודה לתלמידי חכמים	0	0	0	0	0	4	0
הביא לפניהם לשונות הרבה אכלו הרכים והניחו הקשים  אמ	0	0	0	0	0	4	0
להם בניי כך היא לשונכם רך אילו וקשה אילו  כמה קשה לשו	0	0	0	0	0	3	0
הרע כתוב בתהלים הרה עמל וילד און  אמרו חכמים בשעה	0	0	0	0	0	2	0
שאמ המקו שיכנסו שנים מכל מין ומין בתוך התיבה ובאו	0	0	0	0	0	2	0
ונכנסו כולם מעצמם אל התיבה בתוך קיניהם שנ שנים שנים	0	0	0	0	0	3	0
באו אלנח כל אחד ורוגו עמו  א תא שיקרא בעא למיזו  אל	0	0	0	0	0	5	0
נח לית את יכיל אלין אכ נסבת לך זוגי  אזל שיקרא למתבע	0	0	0	0	0	7	0
ווגא פגע בפחתא  אל פחתא ממאן את אתית  אל מן גבי נח	0	0	0	0	0	7	0
אזלי ובעאי למיעל ולא יכלת דלית לי זוגי ואם את בעי הוי לי	0	0	0	0	0	5	0
זוגי  אל פחתא ומאן יהבת לי  אל אנא מתמנא עמך כל מה	0	2	0	0	0	0	0
דאת מסגל אנא נסבא אנא נסבא  ומאן דקדמין קדמין  אתא	0	2	0	0	0	0	0
שיקרא ופחתא ובאו לנח ונכנסו ויצאו מן התיבה  לאחר	0	0	0	0	0	1	0
ומן אתא שיקרא ואמ היכן כל דסגרית  אל היכן אתמנתא	0	0	0	0	0	1	0
	0	0	0	0	0	0	0
אבל מאן דיות מכנס את נסבא  ולא הזה ליה פתחון פה הוי	0	0	0	0	0	2	0
לך כל מאן דשיקרא מסגלא פחתא נסבא  לכך נאמר הרה	0	0	0	0	0	2	0
עמל וילד און  כל מה שימותו על ידי שקר וגניבא פחתא	0	0	0	0	0	3	0
הקנר והקרקע בולע  וכן כתי אחרין בור כרה ויחפרהו ויפל	0	0	0	0	0	3	0
בשחת יפעל ישוב עמלו בראשו ועל קדקדו חמסן ירד	0	0	0	0	8	0	0
כ מה קשה לשון הרע כשנכנסו בכרם ביבנה היה שם	0	0	0	0	8	0	0
יהודה בר אלעאי ראש המדברים בכל מקום ור אלעזר ור	0	6	0	0	0	0	0
יוסי ור שמעון בן אחי  נשאלה שאילה זו בפניהם אסכרה	0	6	0	0	0	0	0
מכה זו מפני מה היא באה ומתחלת בבני מעיים וגומרת בפה	0	7	0	0	0	0	0
נענה ר יהוד בר אלעאי ראש המדברים בכל מקום  אעפ שה	0	8	0	0	0	0	0
שהלב מבין וכליות אעצות ולשון מחתך פה גומר  וזהו לשון	0	10	0	0	0	0	0
הרע  ובזמן שיש צדיקים בדור נתפסים על הזור שנ אם לא	0	7	0	0	0	0	0
תדעי לך היפה בנשים ישי לך בעקבי הצאן ורעי את גדיותייך	0	4	0	0	0	0	0
על משכנות הרעים  גדיים המתמשכנים על הרועים  ואף	0	0	0	0	0	0	0
על לשון הרע  ומפני מה קרו ליה ראש המדברים בכל מקום	0	7	0	0	0	0	0
דכי הוו יתבי ר יהוד ור יוסי ור שמעו הוה יתיב יהודה בן גרים	0	8	0	0	0	0	0
גבייהו  פתח ר יהוד ואמ כמה נאים מעשים של אומה זו תקנו	0	11	0	0	0	0	0
שווקים תקנו גשרים תקנו מרחצאות  שתק ר יוסי  נענה	0	12	0	0	0	0	0
שמעו ואמ כל מה שתקנו לא תקנו אלא להנאתן שווקי להושיב	0	14	0	0	0	0	0
בהם זונות  גשרים ליטול בהם מכס  מרחצאות להתעדן בם	0	10	0	0	0	0	0
הלך יהודה בן גרים וסיפר דברים למלכות  אמרו יהוד שעילה	0	11	0	0	0	0	0
יתעלה  יוסף ששתק יגלה לציפורי  שמעון שגינה יהרג  אזל	0	16	0	0	0	0	0
איהו ובריה טשו ביה מדרשא  כל יומא הוה מיית להו דביתהו	0	20	0	0	0	0	0
ריפתא  וכי תקיף גזירתא אמ לבריה נשים דעתן קלות דילמא	0	16	0	0	0	0	0
מצערן לה ומגליא  אזלו וטשו במערתא  אתרחיש להו ניסא	0	16	0	0	0	0	0
ואיברי להו חרובא ועיצא דמיא  הון יתבי עד צואריהו בחלא	0	17	0	0	0	0	0
כולי אמא  לעידן צלויי  לבשי ומכסי וצלו  והדר שלחי מנייהו כי	0	17	0	0	0	0	0
היכי דלא ליבלו  ויתבי שם תליסר שני במערתא  אתא אליהו	0	16	0	0	0	0	0
וכור לטוב אפיתחא דמערתא  אמ אודעי לבר אחי דמית קיסר	0	11	0	0	0	0	0
ובטיל גזירתא  נפקי וחזו להנהו אינשי דקא כרבי וזרעי  אמ	0	13	0	0	0	0	0
להם כלום מניחים חיי עולם ועוסקין בחי שעה  כל מקום	0	9	0	0	0	0	0
שנתנן עניהם כו מיד נשרף  יצתה בת קול ואמרה להחריב	0	9	0	0	0	0	0
